x0,level
178700.00,591.12
178720.00,589.26
178740.00,586.19
178760.00,582.13
178780.00,577.26
178800.00,572.05
178820.00,566.10
178840.00,566.85
178860.00,568.60
178880.00,572.87
178900.00,576.53
178920.00,579.68
178940.00,581.33
178960.00,578.15
178980.00,571.15
179000.00,566.39
179020.00,563.66
179040.00,565.86
179060.00,567.41
179080.00,570.74
179100.00,573.91
179120.00,572.68
179140.00,574.06
179160.00,582.39
179180.00,589.81
179200.00,591.87
179220.00,596.03
179240.00,594.52
179260.00,590.04
179280.00,588.43
179300.00,586.90
179320.00,588.32
179340.00,592.28
179360.00,590.46
179380.00,584.51
179400.00,578.69
179420.00,572.91
179440.00,570.51
179460.00,565.80
179480.00,560.56
179500.00,560.86
179520.00,561.43
179540.00,569.64
179560.00,577.99
179580.00,583.98
179600.00,580.62
179620.00,571.94
179640.00,565.76
179660.00,564.74
179680.00,572.86
179700.00,579.43
179720.00,584.83
179740.00,586.46
179760.00,579.30
179780.00,580.30
179800.00,586.91
179820.00,592.47
179840.00,595.64
179860.00,597.26
179880.00,595.97
179900.00,596.78
179920.00,599.21
179940.00,604.90
179960.00,605.31
179980.00,604.82
180000.00,608.93
180020.00,611.25
180040.00,613.98
180060.00,615.93
180080.00,616.86
180100.00,619.51
180120.00,620.96
180140.00,621.46
180160.00,622.20
180180.00,623.22
180200.00,622.71
180220.00,623.25
180240.00,624.29
180260.00,625.27
180280.00,625.48
180300.00,623.82
180320.00,621.97
180340.00,622.83
180360.00,626.27
180380.00,629.47
180400.00,633.98
180420.00,634.71
180440.00,638.08
180460.00,634.65
180480.00,627.35
180500.00,621.34
180520.00,611.24
180540.00,600.44
180560.00,591.63
180580.00,585.17
180600.00,578.99
180620.00,572.47
180640.00,565.76
180660.00,557.25
180680.00,546.22
180700.00,541.24
180720.00,534.02
180740.00,541.10
180760.00,557.65
180780.00,566.29
180800.00,573.66
180820.00,582.88
180840.00,592.17
180860.00,599.53
180880.00,602.75
180900.00,602.43
180920.00,599.46
180940.00,598.13
180960.00,597.29
180980.00,594.85
181000.00,595.95
181020.00,599.46
181040.00,597.26
181060.00,592.90
181080.00,587.18
181100.00,582.85
181120.00,580.41
181140.00,577.53
181160.00,570.56
181180.00,564.77
181200.00,561.11
181220.00,556.59
181240.00,552.85
181260.00,546.44
181280.00,537.65
181300.00,531.98
181320.00,526.02
181340.00,519.31
181360.00,515.03
181380.00,504.73
181400.00,498.84
181420.00,491.88
181440.00,496.35
181460.00,499.83
181480.00,503.37
181500.00,511.98
181520.00,524.96
181540.00,541.66
181560.00,556.56
181580.00,563.10
181600.00,570.19
181620.00,577.18
181640.00,586.78
181660.00,600.78
181680.00,619.29
181700.00,613.59
181720.00,606.55
181740.00,601.14
181760.00,600.23
181780.00,595.54
181800.00,589.00
181820.00,585.89
181840.00,585.92
181860.00,587.15
181880.00,583.19
181900.00,582.76
181920.00,580.82
181940.00,580.36
181960.00,579.19
181980.00,569.04
182000.00,565.74
182020.00,563.15
182040.00,555.05
182060.00,548.27
182080.00,544.19
182100.00,543.91
182120.00,544.43
182140.00,542.63
182160.00,537.97
182180.00,527.86
182200.00,519.55
182220.00,516.48
182240.00,521.86
182260.00,526.85
182280.00,527.09
182300.00,528.86
182320.00,534.02
182340.00,540.09
182360.00,545.05
182380.00,543.78
182400.00,541.60
182420.00,538.12
182440.00,525.59
182460.00,517.23
182480.00,516.56
182500.00,519.84
182520.00,513.45
182540.00,504.07
182560.00,489.99
182580.00,488.87
182600.00,491.40
182620.00,499.65
182640.00,509.73
182660.00,519.76
182680.00,524.19
182700.00,528.70
182720.00,533.50
182740.00,536.94
182760.00,535.40
182780.00,533.23
182800.00,540.06
182820.00,541.95
182840.00,540.51
182860.00,536.47
182880.00,530.21
182900.00,522.71
182920.00,515.30
182940.00,504.30
182960.00,496.78
182980.00,495.49
183000.00,495.01
183020.00,494.68
183040.00,494.76
183060.00,494.47
183080.00,494.17
183100.00,494.54
183120.00,494.99
183140.00,494.99
183160.00,494.99
183180.00,494.99
183200.00,494.15
183220.00,493.04
183240.00,491.62
183260.00,488.73
183280.00,489.81
183300.00,491.33
183320.00,490.99
183340.00,489.99
183360.00,489.99
183380.00,493.48
183400.00,498.71
183420.00,512.04
183440.00,524.72
183460.00,524.08
183480.00,522.89
183500.00,521.99
183520.00,522.39
183540.00,519.17
183560.00,507.57
183580.00,510.47
183600.00,510.60
183620.00,499.65
183640.00,498.66
183660.00,497.66
183680.00,499.87
183700.00,500.83
183720.00,501.63
183740.00,502.67
183760.00,507.59
183780.00,508.85
183800.00,510.01
183820.00,511.95
183840.00,516.04
183860.00,515.32
183880.00,508.31
183900.00,505.31
183920.00,507.05
183940.00,512.79
183960.00,516.09
183980.00,521.00
184000.00,522.49
184020.00,519.52
184040.00,508.21
184060.00,502.49
184080.00,501.69
184100.00,500.44
184120.00,499.99
184140.00,499.99
184160.00,499.99
184180.00,508.83
184200.00,520.17
184220.00,530.71
184240.00,536.33
184260.00,534.83
184280.00,531.55
184300.00,520.46
184320.00,511.78
184340.00,505.31
184360.00,506.11
184380.00,506.46
184400.00,506.23
184420.00,506.00
184440.00,505.78
184460.00,505.11
184480.00,505.30
184500.00,505.68
184520.00,506.25
184540.00,507.09
184560.00,507.49
184580.00,508.17
184600.00,509.38
184620.00,510.52
184640.00,511.48
184660.00,512.58
184680.00,514.79
184700.00,515.89
184720.00,514.99
184740.00,514.78
184760.00,514.47
184780.00,513.01
184800.00,509.99
184820.00,509.99
184840.00,509.99
184860.00,510.15
184880.00,512.56
184900.00,514.68
184920.00,517.68
184940.00,517.58
184960.00,519.82
184980.00,518.73
185000.00,519.34
185020.00,513.99
185040.00,511.58
185060.00,511.02
185080.00,510.89
185100.00,512.02
185120.00,512.49
185140.00,512.49
185160.00,512.49
185180.00,512.75
185200.00,512.49
185220.00,512.49
185240.00,512.49
185260.00,512.49
185280.00,515.79
185300.00,523.24
185320.00,525.34
185340.00,517.54
185360.00,515.65
185380.00,514.99
185400.00,514.99
185420.00,514.99
185440.00,514.99
185460.00,514.99
185480.00,515.46
185500.00,516.27
185520.00,517.07
185540.00,517.49
185560.00,518.59
185580.00,519.66
185600.00,524.84
185620.00,529.16
185640.00,530.47
185660.00,517.49
185680.00,517.49
185700.00,517.49
185720.00,517.49
185740.00,517.49
185760.00,517.49
185780.00,517.97
185800.00,518.64
185820.00,519.31
185840.00,519.98
185860.00,519.99
185880.00,519.99
185900.00,519.99
185920.00,519.99
185940.00,519.99
185960.00,519.99
185980.00,519.99
186000.00,519.99
186020.00,519.99
186040.00,519.99
186060.00,520.25
186080.00,520.62
186100.00,520.97
186120.00,521.30
186140.00,521.63
186160.00,521.96
186180.00,522.29
186200.00,523.02
186220.00,524.57
186240.00,525.63
186260.00,527.66
186280.00,530.13
186300.00,532.49
186320.00,532.33
186340.00,531.85
186360.00,534.61
186380.00,536.31
186400.00,537.18
186420.00,537.40
186440.00,537.00
186460.00,537.28
186480.00,538.06
186500.00,544.71
186520.00,550.17
186540.00,554.51
186560.00,556.53
186580.00,558.82
186600.00,561.12
186620.00,560.64
186640.00,553.32
186660.00,544.95
186680.00,533.19
186700.00,530.53
186720.00,529.99
186740.00,529.99
186760.00,529.99
186780.00,529.99
186800.00,530.63
186820.00,533.02
186840.00,532.57
186860.00,534.31
186880.00,535.96
186900.00,537.53
186920.00,538.99
186940.00,540.50
186960.00,541.83
186980.00,543.42
187000.00,544.61
187020.00,545.88
187040.00,547.40
187060.00,547.70
187080.00,548.95
187100.00,549.86
187120.00,550.64
187140.00,552.01
187160.00,553.45
187180.00,555.34
187200.00,557.46
187220.00,561.78
187240.00,569.63
187260.00,572.43
187280.00,573.72
187300.00,574.99
187320.00,575.95
187340.00,576.61
187360.00,577.49
187380.00,578.08
187400.00,578.57
187420.00,579.25
187440.00,580.31
187460.00,581.63
187480.00,582.01
187500.00,582.45
187520.00,583.52
187540.00,584.77
187560.00,585.70
187580.00,586.75
187600.00,588.36
187620.00,588.57
187640.00,587.17
187660.00,586.14
187680.00,585.01
187700.00,585.86
187720.00,588.06
187740.00,590.26
187760.00,589.63
187780.00,588.59
187800.00,586.73
187820.00,591.07
187840.00,597.94
187860.00,602.17
187880.00,604.79
187900.00,606.67
187920.00,607.10
187940.00,605.17
187960.00,601.33
187980.00,601.11
188000.00,596.88
188020.00,594.18
188040.00,591.86
188060.00,593.49
188080.00,592.77
188100.00,591.60
188120.00,591.76
188140.00,593.50
188160.00,593.92
188180.00,591.06
188200.00,600.71
188220.00,602.40
188240.00,602.46
188260.00,602.66
188280.00,605.65
188300.00,607.44
188320.00,608.55
188340.00,605.61
188360.00,611.37
188380.00,615.99
188400.00,622.62
188420.00,627.36
188440.00,627.85
188460.00,625.40
188480.00,619.81
188500.00,612.18
188520.00,605.04
188540.00,598.66
188560.00,589.42
188580.00,580.63
188600.00,571.70
188620.00,576.37
188640.00,585.09
188660.00,595.16
188680.00,602.54
188700.00,608.52
188720.00,614.03
188740.00,619.17
188760.00,623.06
188780.00,626.53
188800.00,629.12
188820.00,631.45
188840.00,633.67
188860.00,634.67
188880.00,634.35
188900.00,632.15
188920.00,627.68
188940.00,624.22
188960.00,618.01
188980.00,616.83
189000.00,616.03
189020.00,614.97
189040.00,614.96
189060.00,614.54
189080.00,613.28
189100.00,610.31
189120.00,602.96
189140.00,593.96
189160.00,589.71
189180.00,593.82
189200.00,598.81
189220.00,606.56
189240.00,616.32
189260.00,624.48
189280.00,626.04
189300.00,624.15
189320.00,621.53
189340.00,622.08
189360.00,625.25
189380.00,628.75
189400.00,632.60
189420.00,634.85
189440.00,637.72
189460.00,641.93
189480.00,648.95
189500.00,654.65
189520.00,659.60
189540.00,664.64
189560.00,666.35
189580.00,669.90
189600.00,677.58
189620.00,680.20
189640.00,675.00
189660.00,676.30
189680.00,680.10
189700.00,682.69
189720.00,686.71
189740.00,697.22
189760.00,702.91
189780.00,706.60
189800.00,711.73
189820.00,714.41
189840.00,709.85
189860.00,704.33
189880.00,699.85
189900.00,691.86
189920.00,686.94
189940.00,684.85
189960.00,680.64
189980.00,673.15
190000.00,674.20
190020.00,677.80
190040.00,679.76
190060.00,678.48
190080.00,673.85
190100.00,666.01
190120.00,663.87
190140.00,660.92
190160.00,664.35
190180.00,664.14
190200.00,668.73
190220.00,671.92
190240.00,673.76
190260.00,669.89
190280.00,659.29
190300.00,649.70
190320.00,640.29
190340.00,648.37
190360.00,647.00
190380.00,644.02
190400.00,644.13
190420.00,644.05
190440.00,646.88
190460.00,647.14
190480.00,648.23
190500.00,647.47
190520.00,647.33
190540.00,649.01
190560.00,654.33
190580.00,656.36
190600.00,652.02
190620.00,649.88
190640.00,650.94
190660.00,652.23
190680.00,652.71
190700.00,653.80
190720.00,652.73
190740.00,653.50
190760.00,655.16
190780.00,656.64
190800.00,658.72
190820.00,660.47
190840.00,660.19
190860.00,660.06
190880.00,663.71
190900.00,667.46
190920.00,675.00
190940.00,679.86
190960.00,686.03
190980.00,691.35
191000.00,693.29
191020.00,693.81
191040.00,693.21
191060.00,693.69
191080.00,697.83
191100.00,701.42
191120.00,703.12
191140.00,704.03
191160.00,706.69
191180.00,709.73
191200.00,711.47
191220.00,710.82
191240.00,710.03
191260.00,710.98
191280.00,709.99
191300.00,711.24
191320.00,711.45
191340.00,710.50
191360.00,709.34
191380.00,710.65
191400.00,713.54
191420.00,713.16
191440.00,711.60
191460.00,709.31
191480.00,707.47
191500.00,708.90
191520.00,715.34
191540.00,719.95
191560.00,724.06
191580.00,726.50
191600.00,729.20
191620.00,730.83
191640.00,731.34
191660.00,733.92
191680.00,737.11
191700.00,731.31
191720.00,735.73
191740.00,739.98
191760.00,738.91
191780.00,735.21
191800.00,735.34
191820.00,736.51
191840.00,736.64
191860.00,740.31
191880.00,741.55
191900.00,739.81
191920.00,737.26
191940.00,732.77
191960.00,731.18
191980.00,731.48
192000.00,729.27
192020.00,724.32
192040.00,712.49
192060.00,715.18
192080.00,714.86
192100.00,712.13
192120.00,705.66
192140.00,704.46
192160.00,705.21
192180.00,705.84
192200.00,707.80
192220.00,709.99
192240.00,709.99
192260.00,713.42
192280.00,716.64
192300.00,725.32
192320.00,738.68
192340.00,742.59
192360.00,744.88
192380.00,751.76
192400.00,758.41
192420.00,761.24
192440.00,763.14
192460.00,762.02
192480.00,760.56
192500.00,761.38
192520.00,763.48
192540.00,762.44
192560.00,763.03
192580.00,766.31
192600.00,767.19
192620.00,759.35
192640.00,754.88
192660.00,768.37
192680.00,781.56
192700.00,793.04
192720.00,803.86
192740.00,804.27
192760.00,801.89
192780.00,801.42
192800.00,800.22
192820.00,800.64
192840.00,799.95
192860.00,802.81
192880.00,804.02
192900.00,802.32
192920.00,806.42
192940.00,809.77
192960.00,811.34
192980.00,811.63
193000.00,812.03
193020.00,806.13
193040.00,805.73
193060.00,808.65
193080.00,805.94
193100.00,815.12
193120.00,817.28
193140.00,818.38
193160.00,819.99
193180.00,824.21
193200.00,827.49
193220.00,841.73
193240.00,853.84
193260.00,860.71
193280.00,868.03
193300.00,880.96
193320.00,892.55
193340.00,898.08
193360.00,903.05
193380.00,907.22
193400.00,914.32
193420.00,919.85
193440.00,923.93
193460.00,926.57
193480.00,929.80
193500.00,940.51
193520.00,951.69
193540.00,958.69
193560.00,966.57
193580.00,975.04
193600.00,987.08
193620.00,997.19
193640.00,1004.45
193660.00,1008.94
193680.00,1013.37
193700.00,1020.01
193720.00,1027.43
193740.00,1035.68
193760.00,1041.69
193780.00,1045.79
193800.00,1048.47
193820.00,1055.03
193840.00,1061.76
193860.00,1069.49
193880.00,1077.18
193900.00,1082.86
193920.00,1086.81
193940.00,1090.76
193960.00,1094.63
193980.00,1101.36
194000.00,1107.92
194020.00,1112.99
194040.00,1116.79
194060.00,1121.81
194080.00,1127.33
194100.00,1137.51
194120.00,1145.59
194140.00,1152.83
194160.00,1158.56
194180.00,1164.34
194200.00,1168.60
194220.00,1172.25
194240.00,1174.43
194260.00,1175.33
194280.00,1175.52
194300.00,1175.87
194320.00,1176.22
194340.00,1176.57
194360.00,1176.63
194380.00,1176.24
194400.00,1175.87
194420.00,1178.19
194440.00,1181.15
194460.00,1184.18
194480.00,1184.98
194500.00,1182.36
194520.00,1176.65
194540.00,1170.95
194560.00,1165.99
194580.00,1162.70
194600.00,1159.46
194620.00,1156.22
194640.00,1152.11
194660.00,1146.90
194680.00,1143.64
194700.00,1139.99
194720.00,1137.68
194740.00,1135.17
194760.00,1132.67
194780.00,1129.19
194800.00,1124.93
194820.00,1119.07
194840.00,1112.93
194860.00,1104.61
194880.00,1097.29
194900.00,1089.30
194920.00,1081.05
194940.00,1071.58
194960.00,1066.03
194980.00,1060.38
195000.00,1052.64
195020.00,1045.35
195040.00,1040.49
195060.00,1035.17
195080.00,1033.47
195100.00,1031.02
195120.00,1028.72
195140.00,1025.56
195160.00,1021.13
195180.00,1015.28
195200.00,1007.17
195220.00,993.50
195240.00,979.09
195260.00,970.83
195280.00,963.95
195300.00,952.59
195320.00,943.40
195340.00,933.59
195360.00,922.52
195380.00,920.96
195400.00,918.02
195420.00,911.56
195440.00,907.44
195460.00,896.29
195480.00,889.45
195500.00,881.46
195520.00,876.76
195540.00,874.40
195560.00,872.49
195580.00,866.50
195600.00,872.61
195620.00,875.08
195640.00,877.26
195660.00,877.58
195680.00,876.73
195700.00,876.47
195720.00,871.41
195740.00,869.80
195760.00,869.42
195780.00,866.22
195800.00,863.20
195820.00,860.73
195840.00,854.47
195860.00,847.28
195880.00,843.94
195900.00,841.65
195920.00,837.34
195940.00,828.88
195960.00,821.56
195980.00,834.48
196000.00,841.91
196020.00,847.16
196040.00,851.17
196060.00,855.76
196080.00,857.14
196100.00,861.40
196120.00,862.34
196140.00,862.12
196160.00,859.05
196180.00,854.11
196200.00,852.14
196220.00,845.29
196240.00,851.12
196260.00,850.60
196280.00,847.96
196300.00,838.61
196320.00,852.67
196340.00,859.85
196360.00,863.02
196380.00,867.11
196400.00,871.40
196420.00,880.34
196440.00,887.58
196460.00,891.94
196480.00,895.38
196500.00,899.54
196520.00,901.34
196540.00,900.04
196560.00,897.90
196580.00,896.15
196600.00,892.05
196620.00,884.64
196640.00,879.87
196660.00,879.48
196680.00,879.63
196700.00,877.71
196720.00,873.25
196740.00,867.08
196760.00,870.41
196780.00,880.85
196800.00,885.99
196820.00,881.40
196840.00,876.42
196860.00,870.72
196880.00,868.12
196900.00,867.67
196920.00,867.46
196940.00,867.10
196960.00,862.49
196980.00,854.41
197000.00,849.69
197020.00,845.89
197040.00,845.46
197060.00,840.97
197080.00,830.03
197100.00,820.60
197120.00,812.69
197140.00,797.62
197160.00,809.32
197180.00,828.49
197200.00,838.53
197220.00,847.19
197240.00,853.99
197260.00,859.53
197280.00,863.44
197300.00,871.53
197320.00,880.34
197340.00,887.78
197360.00,893.60
197380.00,898.53
197400.00,903.70
197420.00,908.89
197440.00,912.75
197460.00,916.79
197480.00,921.29
197500.00,925.31
197520.00,928.34
197540.00,930.90
197560.00,932.78
197580.00,932.52
197600.00,928.67
197620.00,924.44
197640.00,918.88
197660.00,913.99
197680.00,910.07
197700.00,906.26
197720.00,899.05
197740.00,893.26
197760.00,888.46
197780.00,883.87
197800.00,881.23
197820.00,881.28
197840.00,878.59
197860.00,875.92
197880.00,871.08
197900.00,865.39
197920.00,860.70
197940.00,850.78
197960.00,838.70
197980.00,847.28
198000.00,854.14
198020.00,860.01
198040.00,860.09
198060.00,859.94
198080.00,853.98
198100.00,849.28
198120.00,843.62
198140.00,839.65
198160.00,833.64
198180.00,828.16
198200.00,823.19
198220.00,817.63
198240.00,819.01
198260.00,818.44
198280.00,808.75
198300.00,800.25
198320.00,790.26
198340.00,794.83
198360.00,796.27
198380.00,793.63
198400.00,785.63
198420.00,793.06
198440.00,800.54
198460.00,801.71
198480.00,806.41
198500.00,812.67
198520.00,814.89
198540.00,816.33
198560.00,816.64
198580.00,819.14
198600.00,823.81
198620.00,831.77
198640.00,829.13
198660.00,810.06
198680.00,823.32
198700.00,832.09
198720.00,840.28
198740.00,843.98
198760.00,845.35
198780.00,847.45
198800.00,848.75
198820.00,849.32
198840.00,849.00
198860.00,845.99
198880.00,858.38
198900.00,866.44
198920.00,871.57
198940.00,874.71
198960.00,876.22
198980.00,876.10
199000.00,878.32
199020.00,878.68
199040.00,876.95
199060.00,873.74
199080.00,876.56
199100.00,876.05
199120.00,872.79
199140.00,867.13
199160.00,861.19
199180.00,856.00
199200.00,855.70
199220.00,859.78
199240.00,859.66
199260.00,858.41
199280.00,856.64
199300.00,856.67
199320.00,856.77
199340.00,854.42
199360.00,852.35
199380.00,849.07
199400.00,843.45
199420.00,837.36
199440.00,833.36
199460.00,830.94
199480.00,825.82
199500.00,821.53
199520.00,818.46
199540.00,809.22
199560.00,797.87
199580.00,788.20
199600.00,773.76
199620.00,773.06
199640.00,786.91
199660.00,796.66
199680.00,808.58
199700.00,819.37
199720.00,831.00
199740.00,844.97
199760.00,856.66
199780.00,867.86
199800.00,877.80
199820.00,886.83
199840.00,891.59
199860.00,893.00
199880.00,895.02
199900.00,896.60
199920.00,899.33
199940.00,903.10
199960.00,906.83
199980.00,910.62
200000.00,910.70
200020.00,910.90
200040.00,913.64
200060.00,922.00
200080.00,929.36
200100.00,933.46
200120.00,937.07
200140.00,936.79
200160.00,935.21
200180.00,934.07
200200.00,934.77
200220.00,941.17
200240.00,943.38
200260.00,946.03
200280.00,946.83
200300.00,945.55
200320.00,945.44
200340.00,944.57
200360.00,943.89
200380.00,942.87
200400.00,939.68
200420.00,932.66
200440.00,925.03
200460.00,918.43
200480.00,918.46
200500.00,919.30
200520.00,916.78
200540.00,916.35
200560.00,913.89
200580.00,909.17
200600.00,903.33
200620.00,897.29
200640.00,889.47
200660.00,878.37
200680.00,883.12
200700.00,900.27
200720.00,906.45
200740.00,908.36
200760.00,907.60
200780.00,903.35
200800.00,895.55
200820.00,887.49
200840.00,879.24
200860.00,868.69
200880.00,860.60
200900.00,867.42
200920.00,882.82
200940.00,895.44
200960.00,896.68
200980.00,896.94
201000.00,899.94
201020.00,905.61
201040.00,910.98
201060.00,913.85
201080.00,914.97
201100.00,915.24
201120.00,917.12
201140.00,918.58
201160.00,919.28
201180.00,920.06
201200.00,918.61
201220.00,919.68
201240.00,921.25
201260.00,920.06
201280.00,912.87
201300.00,909.03
201320.00,904.84
201340.00,898.63
201360.00,889.53
201380.00,877.43
201400.00,876.34
201420.00,882.80
201440.00,882.15
201460.00,880.71
201480.00,878.04
201500.00,878.42
201520.00,880.80
201540.00,880.59
201560.00,879.75
201580.00,881.89
201600.00,880.79
201620.00,878.78
201640.00,876.26
201660.00,873.46
201680.00,872.69
201700.00,871.74
201720.00,870.77
201740.00,870.79
201760.00,871.92
201780.00,873.40
201800.00,877.03
201820.00,881.29
201840.00,885.68
201860.00,886.42
201880.00,886.17
201900.00,882.98
201920.00,871.12
201940.00,861.27
201960.00,845.30
201980.00,837.11
202000.00,827.29
202020.00,820.64
202040.00,814.10
202060.00,803.98
202080.00,789.00
202100.00,793.72
202120.00,804.45
202140.00,814.46
202160.00,823.00
202180.00,824.14
202200.00,823.08
202220.00,824.73
202240.00,827.44
202260.00,827.14
202280.00,828.74
202300.00,830.69
202320.00,830.71
202340.00,827.14
202360.00,823.63
202380.00,824.99
202400.00,825.04
202420.00,830.46
202440.00,834.28
202460.00,836.84
202480.00,840.23
202500.00,844.83
202520.00,847.49
202540.00,848.70
202560.00,850.09
202580.00,854.24
202600.00,858.99
202620.00,855.32
202640.00,847.77
202660.00,836.66
202680.00,825.12
202700.00,819.23
202720.00,811.57
202740.00,811.08
202760.00,816.54
202780.00,824.53
202800.00,829.55
202820.00,836.21
202840.00,848.68
202860.00,852.81
202880.00,863.68
202900.00,879.29
202920.00,889.04
202940.00,901.45
202960.00,898.95
202980.00,886.54
203000.00,871.75
203020.00,860.02
203040.00,847.70
203060.00,839.45
203080.00,831.03
203100.00,821.47
203120.00,812.29
203140.00,804.20
203160.00,800.63
203180.00,796.15
203200.00,787.83
203220.00,779.50
203240.00,777.05
203260.00,777.24
203280.00,775.46
203300.00,771.26
203320.00,780.88
203340.00,787.20
203360.00,793.32
203380.00,802.86
203400.00,814.01
203420.00,823.95
203440.00,834.35
203460.00,839.45
203480.00,842.58
203500.00,846.22
203520.00,847.86
203540.00,845.97
203560.00,842.54
203580.00,836.60
203600.00,827.08
203620.00,815.10
203640.00,803.58
203660.00,790.69
203680.00,802.28
203700.00,810.36
203720.00,805.23
203740.00,800.74
203760.00,802.42
203780.00,804.96
203800.00,802.12
203820.00,803.22
203840.00,803.04
203860.00,800.73
203880.00,803.21
203900.00,802.25
203920.00,801.78
203940.00,803.43
203960.00,803.56
203980.00,802.38
204000.00,801.21
204020.00,799.66
204040.00,796.49
204060.00,798.22
204080.00,797.05
204100.00,797.91
204120.00,800.07
204140.00,799.79
204160.00,797.80
204180.00,792.49
204200.00,803.54
204220.00,804.75
204240.00,805.31
204260.00,803.44
204280.00,801.51
204300.00,801.68
204320.00,800.22
204340.00,796.78
204360.00,801.36
204380.00,803.51
204400.00,804.41
204420.00,802.85
204440.00,800.87
204460.00,802.06
204480.00,799.41
204500.00,795.47
204520.00,789.90
204540.00,789.26
204560.00,788.24
204580.00,787.49
204600.00,786.90
204620.00,786.46
204640.00,784.99
204660.00,784.79
204680.00,787.10
204700.00,789.42
204720.00,792.67
204740.00,784.99
204760.00,784.03
204780.00,784.12
204800.00,784.99
204820.00,784.99
204840.00,784.99
204860.00,784.99
204880.00,784.99
204900.00,784.99
204920.00,785.57
204940.00,786.12
204960.00,787.24
204980.00,787.49
205000.00,787.49
205020.00,787.49
205040.00,788.94
205060.00,790.71
205080.00,791.58
205100.00,792.24
205120.00,793.11
205140.00,794.54
205160.00,799.17
205180.00,802.57
205200.00,804.70
205220.00,806.08
205240.00,807.45
205260.00,807.39
205280.00,805.50
205300.00,800.23
205320.00,806.94
205340.00,807.20
205360.00,804.21
205380.00,801.82
205400.00,801.78
205420.00,801.53
205440.00,801.90
205460.00,804.78
205480.00,805.76
205500.00,804.51
205520.00,804.85
205540.00,804.65
205560.00,805.49
205580.00,804.83
205600.00,802.72
205620.00,801.36
205640.00,799.80
205660.00,799.81
205680.00,799.92
205700.00,801.51
205720.00,802.48
205740.00,804.45
205760.00,807.72
205780.00,812.02
205800.00,813.40
205820.00,814.09
205840.00,815.95
205860.00,820.42
205880.00,823.03
205900.00,825.00
205920.00,825.57
205940.00,823.04
205960.00,821.50
205980.00,819.57
206000.00,817.40
206020.00,812.81
206040.00,808.60
206060.00,806.06
206080.00,807.49
206100.00,807.49
206120.00,807.49
206140.00,808.62
206160.00,809.80
206180.00,811.97
206200.00,809.99
206220.00,809.99
206240.00,809.99
206260.00,809.99
206280.00,811.26
206300.00,813.56
206320.00,829.33
206340.00,841.64
206360.00,854.78
206380.00,869.71
206400.00,874.58
206420.00,875.94
206440.00,879.07
206460.00,881.16
206480.00,883.48
206500.00,883.65
206520.00,881.52
206540.00,879.04
206560.00,873.57
206580.00,868.98
206600.00,860.88
206620.00,851.29
206640.00,843.07
206660.00,834.10
206680.00,822.95
206700.00,819.99
206720.00,819.99
206740.00,819.99
206760.00,819.99
206780.00,820.02
206800.00,831.14
206820.00,834.99
206840.00,831.60
206860.00,830.79
206880.00,832.18
206900.00,834.06
206920.00,827.80
206940.00,831.94
206960.00,833.86
206980.00,834.76
207000.00,836.87
207020.00,833.16
207040.00,830.13
207060.00,828.34
207080.00,828.39
207100.00,831.65
207120.00,833.99
207140.00,836.37
207160.00,836.18
207180.00,837.77
207200.00,846.78
207220.00,852.08
207240.00,852.85
207260.00,846.41
207280.00,841.19
207300.00,837.22
207320.00,837.93
207340.00,837.90
207360.00,835.74
207380.00,833.52
207400.00,832.16
207420.00,836.96
207440.00,843.17
207460.00,847.74
207480.00,850.84
207500.00,855.54
207520.00,856.90
207540.00,851.71
207560.00,844.13
207580.00,841.08
207600.00,840.43
207620.00,837.16
207640.00,835.19
207660.00,838.47
207680.00,837.49
207700.00,837.84
207720.00,846.93
207740.00,854.19
207760.00,859.13
207780.00,867.97
207800.00,873.33
207820.00,879.27
207840.00,882.01
207860.00,886.10
207880.00,889.60
207900.00,890.91
207920.00,888.75
207940.00,884.11
207960.00,883.87
207980.00,883.00
208000.00,879.53
208020.00,877.70
208040.00,872.94
208060.00,870.94
208080.00,872.51
208100.00,874.14
208120.00,874.22
208140.00,871.60
208160.00,872.74
208180.00,872.13
208200.00,872.67
208220.00,875.41
208240.00,879.92
208260.00,882.72
208280.00,881.98
208300.00,880.31
208320.00,878.03
208340.00,876.56
208360.00,875.19
208380.00,871.20
208400.00,867.05
208420.00,857.95
208440.00,854.08
208460.00,853.45
208480.00,854.50
208500.00,855.14
208520.00,855.64
208540.00,855.18
208560.00,856.10
208580.00,856.10
208600.00,856.62
208620.00,860.39
208640.00,865.37
208660.00,870.87
208680.00,873.46
208700.00,875.14
208720.00,873.84
208740.00,878.32
208760.00,878.88
208780.00,880.58
208800.00,879.70
208820.00,876.72
208840.00,871.30
208860.00,864.45
208880.00,863.92
208900.00,864.35
208920.00,866.72
208940.00,878.54
208960.00,890.36
208980.00,896.62
209000.00,905.88
209020.00,911.14
209040.00,913.71
209060.00,914.14
209080.00,917.51
209100.00,918.66
209120.00,914.98
209140.00,911.21
209160.00,909.15
209180.00,909.53
209200.00,911.18
209220.00,914.53
209240.00,913.30
209260.00,911.70
209280.00,911.79
209300.00,910.26
209320.00,910.09
209340.00,911.61
209360.00,912.03
209380.00,907.80
209400.00,904.60
209420.00,898.22
209440.00,898.54
209460.00,893.45
209480.00,886.79
209500.00,886.40
209520.00,887.42
209540.00,889.89
209560.00,894.33
209580.00,900.52
209600.00,905.29
